A,Gender,Age,04/10/2019 15:57:15,"[['', 'Male', 34.0, '']]"
A,Gender,Age,04/10/2019 15:57:20,"[['', 'Male', 32.0, '']]"
C,Gender,Age,04/10/2019 15:57:26,"[['', 'Male', 48.0, '']]"
A,Gender,Age,04/10/2019 15:57:31,"[['', 'Male', 40.0, '']]"
A,Gender,Age,04/10/2019 15:57:35,"[['', 'Male', 28.0, '']]"
C,Gender,Age,04/10/2019 15:57:40,"[['', 'Male', 50.0, '']]"
A,Gender,Age,04/10/2019 15:57:45,"[['', 'Male', 31.0, '']]"
A,Gender,Age,04/10/2019 15:57:51,"[['', 'Male', 28.0, '']]"
A,Gender,Age,04/10/2019 15:57:55,"[['', 'Male', 35.0, '']]"
A,Gender,Age,04/10/2019 15:58:00,"[['', 'Male', 28.0, '']]"
A,Gender,Age,04/10/2019 15:58:05,"[['', 'Male', 29.0, '']]"
A,Gender,Age,04/10/2019 15:58:10,"[['', 'Male', 34.0, '']]"
A,Gender,Age,04/10/2019 15:58:16,"[['', 'Male', 40.0, '']]"
A,Gender,Age,04/10/2019 15:58:19,"[['', 'Female', 22.0, '']]"
A,Gender,Age,04/10/2019 15:58:25,"[['', 'Male', 31.0, '']]"
A,Gender,Age,04/10/2019 16:00:35,"[['', 'Male', 29.0, '']]"
A,Gender,Age,04/10/2019 16:02:49,"[['', 'Male', 32.0, '']]"
A,Gender,Age,04/10/2019 16:02:53,"[['', 'Female', 31.0, '']]"
A,Gender,Age,04/10/2019 16:02:59,"[['', 'Female', 33.0, '']]"
A,Gender,Age,04/10/2019 16:03:04,"[['', 'Female', 34.0, '']]"
